"http://aptekanika.ru/reservations/1/?PAGEN_7=44";"Ингалятор паровлажный индивидуального пользования";"206";"АптекаНика";"1493902259";"Новогиреево г. Москва, Свободный проспект д. 37/18"
"http://aptekanika.ru/reservations/1/?PAGEN_7=44";"Индап, капс. 2.5мг №30";"87,5";"АптекаНика";"1493902259";"Новогиреево г. Москва, Свободный проспект д. 37/18"
"http://aptekanika.ru/reservations/1/?PAGEN_7=44";"Индапамид МВ Штада, тбл п/о 1.5мг №30";"97";"АптекаНика";"1493902259";"Новогиреево г. Москва, Свободный проспект д. 37/18"
"http://aptekanika.ru/reservations/1/?PAGEN_7=44";"Индапамид МВ Штада, тбл п/о 1.5мг №30";"102,5";"АптекаНика";"1493902259";"Новогиреево г. Москва, Свободный проспект д. 37/18"
"http://aptekanika.ru/reservations/1/?PAGEN_7=44";"Индапамид, тбл п.п.о 2.5мг №30";"84,5";"АптекаНика";"1493902259";"Новогиреево г. Москва, Свободный проспект д. 37/18"
"http://aptekanika.ru/reservations/1/?PAGEN_7=44";"Индапамид, тбл пролонг. д-я п.п.о. 1.5мг №30";"103";"АптекаНика";"1493902259";"Новогиреево г. Москва, Свободный проспект д. 37/18"
"http://aptekanika.ru/reservations/1/?PAGEN_7=44";"Индинол, капс 300мг №120";"2069";"АптекаНика";"1493902259";"Новогиреево г. Москва, Свободный проспект д. 37/18"
"http://aptekanika.ru/reservations/1/?PAGEN_7=44";"Индовазин, гель 45г";"234";"АптекаНика";"1493902259";"Новогиреево г. Москва, Свободный проспект д. 37/18"
"http://aptekanika.ru/reservations/1/?PAGEN_7=44";"Индоколлир, капли гл. 0.1% 5мл фл-капельн.";"345,5";"АптекаНика";"1493902259";"Новогиреево г. Москва, Свободный проспект д. 37/18"
"http://aptekanika.ru/reservations/1/?PAGEN_7=44";"Индол форте, капс 100мг №30";"414";"АптекаНика";"1493902259";"Новогиреево г. Москва, Свободный проспект д. 37/18"
"http://aptekanika.ru/reservations/1/?PAGEN_7=44";"Индометацин 100, рект.супп 100мг №10";"333,5";"АптекаНика";"1493902259";"Новогиреево г. Москва, Свободный проспект д. 37/18"
"http://aptekanika.ru/reservations/1/?PAGEN_7=44";"Индометацин 50, рект.супп  50мг №10";"237";"АптекаНика";"1493902259";"Новогиреево г. Москва, Свободный проспект д. 37/18"
"http://aptekanika.ru/reservations/1/?PAGEN_7=44";"Индометацин, мазь 10% 40г";"66";"АптекаНика";"1493902259";"Новогиреево г. Москва, Свободный проспект д. 37/18"
"http://aptekanika.ru/reservations/1/?PAGEN_7=44";"Индометацин, мазь 10% 40г";"69";"АптекаНика";"1493902259";"Новогиреево г. Москва, Свободный проспект д. 37/18"
"http://aptekanika.ru/reservations/1/?PAGEN_7=44";"Индометацин, супп рект.  50мг  №10";"75";"АптекаНика";"1493902259";"Новогиреево г. Москва, Свободный проспект д. 37/18"
"http://aptekanika.ru/reservations/1/?PAGEN_7=44";"Индометацин, супп рект. 100мг  №6";"83";"АптекаНика";"1493902259";"Новогиреево г. Москва, Свободный проспект д. 37/18"
"http://aptekanika.ru/reservations/1/?PAGEN_7=44";"Индометацин, тбл п/о кишечнор 25мг №30";"16";"АптекаНика";"1493902259";"Новогиреево г. Москва, Свободный проспект д. 37/18"
"http://aptekanika.ru/reservations/1/?PAGEN_7=44";"Индометацин-Софарма, тбл п/о кишечнор 25мг №30";"47";"АптекаНика";"1493902259";"Новогиреево г. Москва, Свободный проспект д. 37/18"
"http://aptekanika.ru/reservations/1/?PAGEN_7=44";"Инеджи, тбл. 10мг+20мг №28";"1910";"АптекаНика";"1493902259";"Новогиреево г. Москва, Свободный проспект д. 37/18"
"http://aptekanika.ru/reservations/1/?PAGEN_7=44";"Иннокса голубые капли, капли гл. фл-кап. 10мл";"483";"АптекаНика";"1493902259";"Новогиреево г. Москва, Свободный проспект д. 37/18"
"http://aptekanika.ru/reservations/1/?PAGEN_7=44";"Инолтра, пилюли 1900мг №180";"5440";"АптекаНика";"1493902259";"Новогиреево г. Москва, Свободный проспект д. 37/18"
"http://aptekanika.ru/reservations/1/?PAGEN_7=44";"Инстенон форте, тбл п/о №50";"440";"АптекаНика";"1493902259";"Новогиреево г. Москва, Свободный проспект д. 37/18"
"http://aptekanika.ru/reservations/1/?PAGEN_7=44";"Инстенон, р-р д/инъ 2мл  №5";"199";"АптекаНика";"1493902259";"Новогиреево г. Москва, Свободный проспект д. 37/18"
"http://aptekanika.ru/reservations/1/?PAGEN_7=44";"Инсуман Рапид ГТ, р-р д/инъ. 100МЕ/мл 3мл №5 ручка";"1090";"АптекаНика";"1493902259";"Новогиреево г. Москва, Свободный проспект д. 37/18"
"http://aptekanika.ru/reservations/1/?PAGEN_7=44";"Интал, аэр. 5мг/доза 112доз с доп доз устр";"626";"АптекаНика";"1493902259";"Новогиреево г. Москва, Свободный проспект д. 37/18"
"http://aptekanika.ru/reservations/1/?PAGEN_7=44";"Интерферон лейкоцит.человеч. жидкий 5тыс МЕ фл-кап 5мл №1";"132";"АптекаНика";"1493902259";"Новогиреево г. Москва, Свободный проспект д. 37/18"
"http://aptekanika.ru/reservations/1/?PAGEN_7=44";"Интерферон лейкоцит.человеч. сухой, амп 1тыс.МЕ №10";"95";"АптекаНика";"1493902259";"Новогиреево г. Москва, Свободный проспект д. 37/18"
"http://aptekanika.ru/reservations/1/?PAGEN_7=44";"Интетрикс, капс. №20";"396";"АптекаНика";"1493902259";"Новогиреево г. Москва, Свободный проспект д. 37/18"
"http://aptekanika.ru/reservations/1/?PAGEN_7=44";"Инфагель,гель10тыс.МЕ/г тубы ал  3г";"119,5";"АптекаНика";"1493902259";"Новогиреево г. Москва, Свободный проспект д. 37/18"
"http://aptekanika.ru/reservations/1/?PAGEN_7=44";"Инфлюцид, капли гомеопат. 30мл";"612,5";"АптекаНика";"1493902259";"Новогиреево г. Москва, Свободный проспект д. 37/18"
"http://aptekanika.ru/reservations/1/?PAGEN_7=44";"Инфлюцид, тбл д/рассасыв. №60";"533";"АптекаНика";"1493902259";"Новогиреево г. Москва, Свободный проспект д. 37/18"
"http://aptekanika.ru/reservations/1/?PAGEN_7=44";"Иов-Венум, капли гомеопат.25мл фл-кап №1";"187,5";"АптекаНика";"1493902259";"Новогиреево г. Москва, Свободный проспект д. 37/18"
"http://aptekanika.ru/reservations/1/?PAGEN_7=44";"Иов-малыш (Барбарис комп), гомеопат.гранулы 20г";"194,5";"АптекаНика";"1493902259";"Новогиреево г. Москва, Свободный проспект д. 37/18"
"http://aptekanika.ru/reservations/1/?PAGEN_7=44";"Ипигрикс, р-р д/инъ 15мг/мл 1мл амп №10";"333,5";"АптекаНика";"1493902259";"Новогиреево г. Москва, Свободный проспект д. 37/18"
"http://aptekanika.ru/reservations/1/?PAGEN_7=44";"Ипигрикс, р-р д/инъ 5мг/мл 1мл амп №10";"620";"АптекаНика";"1493902259";"Новогиреево г. Москва, Свободный проспект д. 37/18"
"http://aptekanika.ru/reservations/1/?PAGEN_7=44";"Ипигрикс, тбл 20мг №50";"787";"АптекаНика";"1493902259";"Новогиреево г. Москва, Свободный проспект д. 37/18"
"http://aptekanika.ru/reservations/1/?PAGEN_7=44";"Иппликатор Кузнецова на мягк подложке д/интен магн возд жёлт";"419";"АптекаНика";"1493902259";"Новогиреево г. Москва, Свободный проспект д. 37/18"
"http://aptekanika.ru/reservations/1/?PAGEN_7=44";"Иппликатор Кузнецова на мягк подложке д/чув кожи магн красн";"385,5";"АптекаНика";"1493902259";"Новогиреево г. Москва, Свободный проспект д. 37/18"
"http://aptekanika.ru/reservations/1/?PAGEN_7=44";"Ирифрин, капли гл. 2.5% в компл с капел 5мл";"535";"АптекаНика";"1493902259";"Новогиреево г. Москва, Свободный проспект д. 37/18"
"http://aptekanika.ru/reservations/1/?PAGEN_7=44";"Ирригатор полости рта WI-911 с зар устр.";"2695,5";"АптекаНика";"1493902259";"Новогиреево г. Москва, Свободный проспект д. 37/18"
"http://aptekanika.ru/reservations/1/?PAGEN_7=44";"ИРС 19, аэр 60доз 20мл";"469";"АптекаНика";"1493902259";"Новогиреево г. Москва, Свободный проспект д. 37/18"
"http://aptekanika.ru/reservations/1/?PAGEN_7=44";"Ирузид, тбл 10мг+12.5мг №30";"358,5";"АптекаНика";"1493902259";"Новогиреево г. Москва, Свободный проспект д. 37/18"
"http://aptekanika.ru/reservations/1/?PAGEN_7=44";"Ирузид, тбл 20мг+12.5мг №30";"438,5";"АптекаНика";"1493902259";"Новогиреево г. Москва, Свободный проспект д. 37/18"
"http://aptekanika.ru/reservations/1/?PAGEN_7=44";"Ирузид, тбл 20мг+25мг №30";"449";"АптекаНика";"1493902259";"Новогиреево г. Москва, Свободный проспект д. 37/18"
"http://aptekanika.ru/reservations/1/?PAGEN_7=44";"Ирунин, капс 100мг  №6";"357,5";"АптекаНика";"1493902259";"Новогиреево г. Москва, Свободный проспект д. 37/18"
"http://aptekanika.ru/reservations/1/?PAGEN_7=44";"Ирунин, капс 100мг №14";"675,5";"АптекаНика";"1493902259";"Новогиреево г. Москва, Свободный проспект д. 37/18"
"http://aptekanika.ru/reservations/1/?PAGEN_7=44";"Ирунин, тбл вагин 200мг  №10";"297";"АптекаНика";"1493902259";"Новогиреево г. Москва, Свободный проспект д. 37/18"
"http://aptekanika.ru/reservations/1/?PAGEN_7=44";"Итразол, капс 100мг №14";"715,5";"АптекаНика";"1493902259";"Новогиреево г. Москва, Свободный проспект д. 37/18"
"http://aptekanika.ru/reservations/1/?PAGEN_7=44";"Ихтиол, свечи №10";"71,5";"АптекаНика";"1493902259";"Новогиреево г. Москва, Свободный проспект д. 37/18"
"http://aptekanika.ru/reservations/1/?PAGEN_7=44";"Ихтиоловая мазь, 10% 25г";"98";"АптекаНика";"1493902259";"Новогиреево г. Москва, Свободный проспект д. 37/18"
"http://aptekanika.ru/reservations/1814189/?PAGEN_7=50";"Изопринозин, тбл 500мг N20";"637";"АптекаНика";"1493902261";"Зеленоград г.Москва, Зеленоградский АО, корп. 1824"
"http://aptekanika.ru/reservations/1814189/?PAGEN_7=50";"Изопринозин, тбл 500мг N30";"888";"АптекаНика";"1493902261";"Зеленоград г.Москва, Зеленоградский АО, корп. 1824"
"http://aptekanika.ru/reservations/1814189/?PAGEN_7=50";"Изоптин SR 240, тбл замед высв п/о 240мг  №30";"364,5";"АптекаНика";"1493902261";"Зеленоград г.Москва, Зеленоградский АО, корп. 1824"
"http://aptekanika.ru/reservations/1814189/?PAGEN_7=50";"Изофра, аэр.наз. 15мл";"293,5";"АптекаНика";"1493902261";"Зеленоград г.Москва, Зеленоградский АО, корп. 1824"
"http://aptekanika.ru/reservations/1814189/?PAGEN_7=50";"Иланг-иланг масло эфирное 10мл";"129";"АптекаНика";"1493902261";"Зеленоград г.Москва, Зеленоградский АО, корп. 1824"
"http://aptekanika.ru/reservations/1814189/?PAGEN_7=50";"Иланг-Иланг масло, фл 10мл";"217";"АптекаНика";"1493902261";"Зеленоград г.Москва, Зеленоградский АО, корп. 1824"
"http://aptekanika.ru/reservations/1814189/?PAGEN_7=50";"Иммунал плюс, капли д/прим внутрь фл 50мл";"341";"АптекаНика";"1493902261";"Зеленоград г.Москва, Зеленоградский АО, корп. 1824"
"http://aptekanika.ru/reservations/1814189/?PAGEN_7=50";"Иммунал, капли д/прим внутрь фл 50мл";"272,5";"АптекаНика";"1493902261";"Зеленоград г.Москва, Зеленоградский АО, корп. 1824"
"http://aptekanika.ru/reservations/1814189/?PAGEN_7=50";"Иммунал, тбл №20";"291,5";"АптекаНика";"1493902261";"Зеленоград г.Москва, Зеленоградский АО, корп. 1824"
"http://aptekanika.ru/reservations/1814189/?PAGEN_7=50";"Иммунокинд, тбл д/рассасыв. №150";"549";"АптекаНика";"1493902261";"Зеленоград г.Москва, Зеленоградский АО, корп. 1824"
"http://aptekanika.ru/reservations/1814189/?PAGEN_7=50";"Иммуномакс, лиоф. пор. д/приг. р-ра в/м 200ЕД фл №3";"758,5";"АптекаНика";"1493902261";"Зеленоград г.Москва, Зеленоградский АО, корп. 1824"
"http://aptekanika.ru/reservations/1814189/?PAGEN_7=50";"Имодиум, тбл лиофилизированные 2мг №10";"346,5";"АптекаНика";"1493902261";"Зеленоград г.Москва, Зеленоградский АО, корп. 1824"
"http://aptekanika.ru/reservations/1814189/?PAGEN_7=50";"Имодиум, тбл лиофилизированные 2мг №20";"585";"АптекаНика";"1493902261";"Зеленоград г.Москва, Зеленоградский АО, корп. 1824"
